Sample Type,Sample ID,1UR3_01,2UR3_02,3UR3_03,4UR3_04,5UR3_05,6UR3_06,7UR3_07,8UR3_08,1UR3_09,9UR3_10,1UR3_11,2UR3_12,2UR3_13,3UR3_14,3UR3_15,4UR3_16,4UR3_17,5UR3_18,5UR3_19,6UR3_20
PR8,PR83,-0.6715556330236296,-0.33668319265620905,0.71236578385692,0.40059129981368224,-0.8301806564521522,-1.0910246951473823,0.17060194695761718,0.36032671510615655,-0.30195607474992825,-0.9786723377646085,0.3063735554415251,1.1360029839962602,2.4909043464666745,-0.9378737005460891,-1.0261141837073975,-1.018068850832064,-0.9369063107801883,-0.2835315902521544,1.6863835940917895,1.149017000181173
PR8,PR84,-0.6732494604307416,-0.4609776771428547,0.7970644693744795,0.2442228097607929,-0.8264026487381729,-1.0794519028661167,1.326968870815356,0.32018029251813246,-0.3198067741273534,-1.0420501316030992,0.5597353653525369,0.7687979886848931,2.6937501074415233,-0.8962546154890594,-1.0305777608240916,-0.9991255047473985,-0.8995328428898758,-0.23172762568191244,1.2766998395730238,0.4717372010199394
PR8,PR85,-0.6709451635368567,-0.31608572997202833,1.0013506604983262,0.1624996265126965,-0.8169649764921142,-1.0924200064644212,0.15184913085767532,0.0930651940572857,-0.3436265923212212,-1.0101270806647131,0.29584991997127835,1.4507847841419224,2.512789711526536,-0.9518048587951278,-0.9230768726839731,-1.026609633217364,-0.862570040593628,-0.20174365422350965,1.4173585301708405,1.1304270512283972
PR8,PR86,-0.5527156704136796,-0.16286609678983946,0.7046653574248484,0.3205809259417625,-0.8482658668222248,-1.0225822609345037,1.4684342562289832,0.7516061435564351,-0.2833244573705189,-1.231795683863401,0.4875913321531323,0.45157088162585124,2.50051082712491,-0.9807215901242959,-1.07558737593419,-0.8685674484067005,-1.0564770591264316,-0.2669132884707107,1.4820558969894064,0.18280117721115888
PR8,PR87,-0.5987276985937205,-0.2181205989469762,1.0002711004131277,0.34907004091224847,-0.9170332629811079,-1.1866825478941048,1.0789510306779775,0.3654739352150135,-0.2041330990482982,-1.167168122434289,0.6629741144044393,1.232737812731294,2.3229066814787114,-0.9638338272150871,-1.106945852610165,-1.0891162021690346,-0.9626189094084714,-0.31769221199492154,1.2591900646744927,0.46049755278887067
PR8,PR88,-0.24513877842278667,-0.02963071831591864,0.183056426746653,0.17203546111342902,-0.8475609449480243,-1.0469172915174003,2.1244623415871278,1.0339940198281514,-0.2265978000889651,-1.2331568140916287,0.843480485850531,0.6582059717495717,1.9521320612350288,-1.0045779427869614,-1.1322316512519877,-0.8780923270416516,-0.9689071422682788,-0.4292040154259672,1.3083314939670236,-0.23368283591794298
PVM,PVM1,-0.6850581985260666,-0.5852355056032347,2.1607381165852626,1.1925484141942198,-0.783903519193119,-1.0732304742907302,1.463178179639678,0.1410725569138265,-0.017416470508802462,-0.9834833044438975,0.6808357808128686,0.6742085313793925,1.8651650376992868,-0.8207665150746353,-0.9741250964758736,-1.017654433663749,-0.8825895972720623,-0.5771120705986674,0.1841765559257843,0.038652012500519244
PVM,PVM10,-0.6411805358393603,-0.37495606649588353,0.3423938390666267,0.07839387543522737,-0.8539129825132197,-0.9914401863675449,1.8196251161408628,0.36530807653279934,-0.12396824801283166,-1.0933968975859696,0.8873638598838358,0.46303813604067195,2.740936591400905,-0.96072673567564,-0.9537243269252854,-0.8756042847034803,-0.8863499912424786,-0.2771761984839359,0.8792835338936784,0.45609342545101955
PVM,PVM11,-0.6741419785302178,-0.4802141359746714,0.7433311645890555,0.23547667745404857,-0.9552840603919751,-0.9705048445916421,2.175625338822171,0.4565684599262629,0.0020021413283187327,-0.9734903386438369,0.8508258828107124,0.5154304443377233,2.4834231940885765,-0.8296303293976046,-0.904888764533776,-0.9629856159324921,-0.8968902242152503,-0.5363233913975826,0.4586283733772973,0.26304200687488427
PVM,PVM12,-0.6607680389406733,-0.36753406606114813,0.6636745120093506,0.19675740053011975,-0.8327467730778658,-1.0184425506827435,1.1758072192033737,0.18911866591450702,-0.1846654900844945,-1.040183120060957,0.6277918946117076,1.184741053354856,2.829923411358736,-0.9351413390407443,-0.994471847043701,-0.9722394797191495,-0.9027358225974907,-0.35572154465038097,0.97419414557546,0.4226417694012404
PVM,PVM13,-0.7008616352057497,-0.5652401069825831,1.1680796067016377,0.5208055903247315,-0.8102945982406808,-0.9976851005450458,2.2050858625489758,0.07546490772896802,-0.04336951581049434,-0.927740652591173,1.0150895409051357,0.8796554807726588,2.1465651240578585,-0.8450768415357124,-0.963843867853228,-0.9904759258332325,-0.8707743193995612,-0.5498487981686965,0.27200886020754056,-0.01754361108134856
PVM,PVM14,-0.6516869358157658,-0.6206301591143744,2.0323325051839443,0.7693449427704754,-0.8377202365296558,-1.0494610420690909,1.7415834489000697,0.23049828904866002,0.07630981226809573,-0.9480557274054227,0.930449373173294,0.3881061609003616,1.9639284607096328,-0.8805063976960014,-0.9389786260594482,-0.9912268734868588,-0.8731588805188847,-0.55679376172459,0.2884903989949268,-0.07282475152936914
PVM,PVM15,-0.6636728270336147,-0.6084853871333589,1.0953650651660862,0.53917665003607,-0.7473823794233216,-0.9576645574542059,2.340059916904088,0.2742817163628931,-0.010888998673678695,-0.9357670945769395,1.0683562902336583,0.7234808622669817,2.0453147558582074,-0.8993978319917333,-0.9665805272931424,-0.9739774883405894,-0.8700032353789917,-0.630915754388652,0.2958455626904131,-0.11714473783016947
PVM,PVM16,-0.629416642775129,-0.37662689383449466,0.7305215779492242,0.36883240162006,-0.8520617312483811,-1.061045400856103,1.9522966904187617,0.455452994210048,-0.08038619870892708,-0.9688047010659966,1.0840674658190494,0.23966958521445259,2.5225465824819002,-0.9466470877749433,-1.0531831767844813,-0.9481876510385315,-0.895289778601248,-0.3766968507042358,0.7209708740889131,0.1139879415900542
PVM,PVM17,-0.6958244064804073,-0.5131333669504881,1.1169532462727123,0.6344091636441599,-0.9119061750499133,-1.0963168890776978,2.0374348724000577,0.1659388790993815,-8.152386272231066e-05,-0.9493864852887505,0.7737828374892383,1.3076275899467564,2.073616855742939,-0.8531898412293727,-0.9647651673235791,-0.9782778850841948,-0.9066272331798847,-0.5306312430723675,0.3891323650465122,-0.09875559304238574
PVM,PVM18,-0.6894728419788165,-0.6908116793235844,1.3050841605986812,0.4924598812637245,-0.8285453933582985,-1.0503563550725508,1.8678109589816136,0.36640435646976127,0.026356795649866108,-0.9981048094104468,0.8323446422243568,1.6159677803457133,1.88531672663796,-0.8715675420828722,-0.9764828754879892,-0.9910712312712412,-0.9009624499447295,-0.49295910668823206,0.24739767925951128,-0.14880869681241932
PVM,PVM19,-0.7036255204458127,-0.565444230858311,1.2641371818154998,0.6900353176971872,-0.8838547299231864,-1.049037677005911,2.332574677178096,0.4920311543844047,0.15595476421727403,-0.9882296821440077,0.9293995172196738,0.9032046096938388,1.651137988905056,-0.9239350557333424,-1.0522397863821993,-0.9574738843498777,-0.9569609754741374,-0.5488989651564327,0.21187214355627698,-0.0006468471940843306
PVM,PVM2,-0.6863201130510674,-0.6539414874193631,1.2645702993672927,0.7665149986228299,-0.780043528163474,-1.0183411304866659,1.808711282680861,0.30593979940578053,-0.10408918917345199,-1.0474609709726754,0.7286708799006649,1.0172494385593733,2.1635849909755835,-0.8998537261998112,-1.0365637182124732,-1.014068628019638,-0.956528492107247,-0.5609399150157124,0.6343642318113994,0.068544977497798
PVM,PVM3,-0.7314176542440637,-0.5813691219493327,1.2643207899640156,0.4271469406143968,-0.788640845568377,-1.0090781782302438,2.302575878012893,0.278977211999832,-0.042636142920199654,-0.9219067047376602,0.8440977802676307,0.6720936550436167,2.0825215190565305,-0.9095704668969682,-0.9758353031194215,-0.9925342810594522,-0.887631852926159,-0.5149337684124788,0.3807938930312656,0.1030266520741779
PVM,PVM4,-0.7521287203127497,-0.5733061122587771,1.4784212326006565,0.5968903406715237,-0.8109500680404101,-1.0159076133677498,1.8437503501538397,0.13489686209863572,-0.014252579928993883,-0.9622483982305841,0.8913451746874617,1.159484286697557,2.0945000085438754,-0.849367740475022,-0.941620695849787,-1.034157388767081,-0.934271718205806,-0.5938026163743733,0.31650580273613,-0.03378040637834151
PVM,PVM5,-0.7070070130490467,-0.5387514226556794,1.1448285923892543,0.5584710385694531,-0.7628492577746264,-1.0950153898388668,1.8936563349790698,0.24725085239676878,-0.018446930669676426,-1.0270140151152767,0.8692577169475624,1.0073114054361112,2.22228137013235,-0.9176216726242749,-0.9781535655387121,-0.9968242599170918,-0.9522596125981816,-0.5810154610652517,0.5978045829352198,0.034096707060900774
PVM,PVM6,-0.5659460741215186,-0.47229448667464896,0.09586117514082755,-0.07730936390999772,-0.8091673225156448,-0.9195183355402422,2.916632993376149,0.6173768463149235,0.0008625462846458881,-0.9086467651755781,0.7264693260205771,0.5769835441087442,2.072245375876833,-0.8221009724985311,-0.9404437166184533,-0.7431484619913998,-0.7589780835293451,-0.45531900403161923,0.4177468221035516,0.04869395738072683
PVM,PVM7,-0.6998546484391948,-0.49458944035664426,1.0297500647412219,0.5098250730776972,-0.7926417815392133,-0.9721539632242514,2.4741078212198393,0.08202162704240144,0.04374333807500633,-0.8874647248884577,0.9822698648099408,0.532763154938818,2.1742871526979317,-0.8882362702165694,-0.9115442226952551,-0.9073148078802463,-0.8363321896676327,-0.5607951999988283,0.14400499254461907,-0.021845840241179783
PVM,PVM8,-0.7487517832455897,-0.5971284377349713,0.9645427929380095,0.3713967949872151,-0.7944979656220222,-1.026261299042018,2.162689498160321,0.16127396509193093,0.07207981292022374,-0.9464473761517855,0.9244292786316218,1.4085358049571917,2.0312376359268085,-0.8542738225243895,-0.9554896712110023,-0.9894213307994676,-0.891610279937658,-0.4856195996865998,0.30908309309568704,-0.11576711075350428
PVM,PVM9,-0.6853351679639238,-0.5228613926496154,1.4539321078945318,0.7753657202122756,-0.8505838905589439,-1.0372303945607764,2.1877000495012737,0.18027554897132847,-0.04301442813779463,-0.9783191664768496,0.8874562841363368,0.8919504770247447,1.7924172206292053,-0.9075275589530066,-1.0371210380305804,-1.0117477755255082,-0.8914108750662426,-0.5221560385553397,0.41241226177799484,-0.09420194366910897
SP,SP1,-0.6241029776146929,-0.6398275152242725,2.930594397922984,1.7083892251513935,-0.6905194566718581,-0.9281644441216961,-0.004721398885393387,0.2705711599817937,0.4384451282729804,-0.8603216073923519,0.5950189940233589,0.8255291610218983,1.0740137805689571,-0.7467853974389405,-0.8307758590134936,-0.8487637563503474,-0.8663985296557435,-0.614354325285891,0.059658555635060125,-0.24748513492373936
SP,SP10,-0.6712261417599521,-0.5958215417270181,2.991245126333595,1.4014545694688183,-0.80555502070017,-0.9373921765127449,-0.02559123056976594,0.22264087109531164,0.3258977674315072,-0.9327772999369357,0.6939182220487154,1.1686840658661184,0.9919697676469393,-0.7884397097361558,-0.8658400553589388,-0.9193627296683033,-0.6936742503575561,-0.4382034687936081,-0.07012465887355869,-0.05180210589629636
SP,SP11,-0.7664458419144123,-0.6341996633919176,2.4331090153528936,1.4839666583003992,-0.8691959123501242,-1.0570765959997295,-0.177586870451125,0.3281731677739285,0.13704831790157201,-0.9325950494383919,0.7545688075832112,0.7941119396297968,1.8077354228091258,-0.7839735694386898,-0.9043284352191738,-0.9120703676226316,-0.8661105678298714,-0.5161582995818289,0.281974781434153,0.3990530624528089
SP,SP12,-0.5827431587067822,-0.6667278270554466,3.176528630546565,1.3025983105311878,-0.690530654089909,-0.886551930104023,-0.16293223893218917,0.4376351034644279,0.18219938323143614,-0.7528651058451563,0.7314186948881504,1.1892790630723558,0.789571041303559,-0.7352125624736183,-0.8191184787354819,-0.7278015878660412,-0.7603921914968871,-0.5671013152225336,-0.10697435032135692,-0.35027882618825723
SP,SP13,-0.603993670734154,-0.7193363406617957,3.0329395271236224,1.7181214757364154,-0.5305773240013443,-0.823300040594716,-0.3043326227807053,0.09671328023533804,0.17126087453257094,-0.7904157449655684,0.7073936436571528,0.8905791582672503,1.0636727593697044,-0.7765951596018733,-0.7409591971362428,-0.8551612690564633,-0.7944492404139368,-0.5358090674822868,-0.058586195602024736,-0.1471648458909366
SP,SP14,-0.7352719747497782,-0.6148594151296061,2.898276195550985,1.1983983583372206,-0.6208486845986788,-1.0383293882840594,0.024773863154367373,0.28178754723643745,0.2253741423861825,-0.8042115041864403,0.6724159399969162,1.2765948691109918,1.2473357290480331,-0.7690113053717785,-0.8683917541497407,-1.026816305975236,-0.8060348366502744,-0.5626397804060976,0.012536197003124487,0.008922107677425248
SP,SP15,-0.6124400453736325,-0.5141363108535525,3.156819391259598,1.7255850085502262,-0.5861123273069982,-0.8744016529258655,-0.21554838509156085,0.14805312511973703,0.12574896481442555,-0.7261566767483635,0.46868095165329515,0.897484449402573,0.9650677580949164,-0.6870337306760851,-0.8023707664956891,-0.815048264463617,-0.7230946841644602,-0.6254295904364272,-0.1681233623149377,-0.1375438520435779
SP,SP2,-0.7318163106066926,-0.7324145907151237,2.680915090764996,1.3376257309083386,-0.7505982590325889,-0.9647775250905778,0.2580492327136041,-0.01321537352924611,0.038416329148364195,-0.8250887312239442,0.7492535654232978,1.3339397573666298,1.5401586606391477,-0.77873658564464,-0.8726805573096205,-0.8142830672541218,-0.7474938241555007,-0.6347404080607961,-0.0419764476277849,-0.030536686713734978
SP,SP3,-0.5598542812266084,-0.5420328490740944,3.2462127467282578,1.6206668637173784,-0.7632814547856724,-0.8895939464291205,-0.13941878252513168,0.24134822039727769,0.13647426625329895,-0.7888344993591321,0.6327539521295776,1.1207379791201861,0.43292914192444204,-0.6699954532904895,-0.7484944961116179,-0.7533842639961544,-0.6167820189505059,-0.4453489271705185,-0.3032399538674477,-0.21086224348393
SP,SP4,-0.6320449005676293,-0.5966310365536903,2.8148276676453206,1.3919848149895577,-0.8019491752329664,-0.9330679743056757,-0.052796660355230986,0.2846950102613145,0.06876420466196154,-0.8679614336178557,0.5946720520142842,1.6571741398055895,0.9376446429852769,-0.7729217814203917,-0.8619541352472954,-0.9230203446036876,-0.747555674166017,-0.5420753346847921,0.034640617603563205,-0.05242469921163522
SP,SP5,-0.7609725763890698,-0.6978554421222373,2.6119253970539207,1.5041033403468576,-0.6671024725146371,-1.0398443884472954,0.20066483566287024,0.3294667766332029,0.11968443733199247,-0.7979031030857537,0.736963286305435,1.436907000776381,1.2815973529973195,-0.783199440594039,-0.7953218996105547,-0.9684964418374349,-0.7892259015860665,-0.6562697489380381,-0.11836995698677466,-0.14675105499608251
SP,SP6,-0.6688077238468456,-0.5779816491254114,2.197876389110614,1.114689294715535,-0.7726771700868594,-0.9243173145317937,-0.15331723606090716,0.3891846768426972,0.27970367901256016,-0.776842526591878,1.1892702310532761,2.2792488147776355,0.9170559129830296,-0.6581702200671274,-0.907782177572076,-0.9523433312647646,-0.728161159217033,-0.7428131763542755,-0.16851404907857195,-0.33530126469781163
SP,SP7,-0.7152155188706987,-0.7683357325836797,2.3035979545959466,1.121909066712378,-0.8532297111628818,-1.0081276108097337,-0.12214606365814419,0.4361709110781492,0.2161685471120575,-0.9300077976274727,0.8829339979500901,1.9477196375211698,1.2683596805733952,-0.7326744898716081,-0.9166444456464405,-0.9634088381360845,-0.7594911506785318,-0.6023737196044964,0.21135734873071216,-0.016562065624121828
SP,SP8,-0.6577842926306156,-0.6425681739116422,2.805992672772353,1.3004031879848827,-0.8205560422116499,-0.9628852983098132,0.41997366116845647,0.5090139986195489,0.11963969125211013,-0.8668591895843974,0.858102812702927,0.957802023794375,1.3525852489168269,-0.7895455516148588,-0.861973117868442,-0.8576494964692858,-0.8644556344423805,-0.6010135795554392,-0.11209259543610584,-0.2861303251768482
SP,SP9,-0.7511175610091666,-0.6026554130462054,2.8876758678924226,1.386120715084963,-0.6701802423914531,-0.8528072871137966,-0.04648796663975136,0.47879470416385006,0.2828541122319189,-0.8083360694388066,0.6936005154994629,1.5077375940266649,0.8056604571183577,-0.7501824378925486,-0.8646547280139334,-0.9734838177998464,-0.6892794403524457,-0.6761068501870899,-0.09531579077172433,-0.2618363613608755
Vir Con,CV1,-0.5958814632877736,-0.6532681624888449,0.41224542866471475,0.07579180841455044,-0.7522350911447695,-0.8175744435257503,2.644901733344184,0.30987483636749547,0.33410095581870847,-0.7312955234263284,1.3298997160422323,1.2043589505098031,1.9038623874067762,-0.6474310038954593,-0.8015640997458685,-0.8020001811512949,-0.7674322399149178,-0.6248096539927671,-0.4096576584789381,-0.6118862955157481
Vir Con,CV10,-0.5169308493497622,-0.4708309021645147,1.3537008330745774,0.4441007197054641,-0.7046759680752307,-1.0175075407804546,0.07730452600210055,1.5767867191336862,0.702410498736371,-0.6154609596150127,1.0568970214885258,2.874908030181202,-0.16567938762297132,-0.7871091431332948,-0.6285601714234229,-0.7797364893186768,-0.7707059518846809,-0.7206598495038744,-0.33776124045161926,-0.5704898949984089
Vir Con,CV11,-0.6984708522330115,-0.7670276607351694,1.0417651495009888,0.02520924655565861,-0.8055084616759429,-1.0116801143243215,1.8046264611545524,0.9924601630575104,0.8016937490006977,-0.6727827973462707,1.0424274723336606,2.163783073683526,1.1044612227894761,-0.6656958907245712,-0.9780653451248167,-0.936361949779038,-0.7662758182074066,-0.6407750406519473,-0.39150173081659434,-0.6422808764569771
Vir Con,CV12,-0.6935033063805782,-0.641204623707803,1.0637243227028372,0.03738987146701545,-0.5920220492770432,-1.0616142417241958,1.2465313528650028,1.0616913871920197,0.4633524638455421,-0.7964735807217785,1.1747289948172772,2.5904136519624634,1.0574617388753342,-0.7320867644188651,-0.9460723365963897,-0.8889333542020511,-0.8045329772605222,-0.6343986872049608,-0.2535071078505922,-0.6509447543827102
Vir Con,CV13,-0.6512342174667698,-0.6407814835977831,1.6110274070439023,0.5556585401638423,-0.5950788205700298,-1.0271870810627557,0.28149584604904704,1.4044402422187379,0.5161935767679771,-0.785940443418847,1.1577039182395152,2.4843991137193364,0.6964072204377557,-0.776871391507061,-0.8654520247866739,-0.884124381417912,-0.800696782003521,-0.7466258121622378,-0.19261282990748183,-0.7407205967390372
Vir Con,CV14,-0.6842632776460277,-0.5852899767471562,1.0621618025923636,0.3785300486747922,-0.6221949944222025,-1.2112826463227133,1.0124960510032033,1.1665229756288116,0.4314811506227908,-0.8629537941218411,1.3999530263792443,2.3848750904845035,0.9578147110253664,-0.8988483380740079,-0.9428728888504306,-1.190957799896131,-0.8167376946928466,-0.5512117102228621,-0.16753318656521923,-0.25968854884964193
Vir Con,CV15,-0.7222056524726024,-0.8122696551451588,0.8494805351359351,0.29466461648317793,-0.6325855747533726,-1.1295993717732664,0.8092186756436307,0.9309256139032418,0.41641563968041834,-0.8826119358999929,1.396756924745059,2.4935604317083184,1.404780688462034,-0.7345840020939574,-0.9400139515886893,-1.0297958459461845,-0.8365002726792854,-0.6932419621426553,0.045399399621303294,-0.2277943008879545
Vir Con,CV16,-0.5080339207568778,-0.6257613256312042,1.1133200351114,0.2616183616088442,-0.5900838292122386,-1.0770279923196238,0.3166647144113598,1.3548846819856188,0.7440010581719018,-1.0671385707327827,1.517008483226009,2.2918731938932266,1.1562219395516808,-0.8530013440147458,-0.9039760647122279,-0.9462797589483797,-0.899490129604843,-0.6224265641987776,-0.049267419146325125,-0.6131055486820196
Vir Con,CV17,-0.3359333660985578,-0.43169502802144855,0.9096663516231456,0.26060443643181025,-0.8864597449116145,-1.1440780057007403,1.0160476764743738,1.2854509481554501,0.4447270804183557,-0.9383275950716125,1.1399394044411644,2.390372520523445,1.3020274001995844,-0.6425896737473443,-0.9842082918931291,-1.0639151187568137,-0.710963412537916,-0.7567808072115769,-0.05090328318453723,-0.8029814911320379
Vir Con,CV18,-0.6261777201037224,-0.6567752617977822,0.86397614636324,0.11471505803871461,-0.6498665389189668,-1.1508473599753186,0.9829114185516546,0.7882310734156187,0.34260912969302576,-0.9327165474457009,1.273798010044692,2.3928093690983987,1.6178709578220218,-0.6974705601469525,-0.8867609517893528,-1.1541732321694798,-0.9204392820684023,-0.7392076423578293,0.2742196972663325,-0.2367057635201944
Vir Con,CV19,-0.29680404300584357,-0.4190734745251135,1.2709409540188485,0.6288373513491526,-0.9777675947222945,-0.981577711920208,-0.08005572764920521,0.9950738209492102,0.43900708088868107,-0.9465399071699766,1.6004548412128128,2.6229342752398748,0.7861690949661637,-0.7361297304375732,-0.9182056569494103,-0.9478925711921393,-0.8539692561862101,-0.6491590886389971,-0.06373499468168119,-0.4725076615460961
Vir Con,CV2,-0.5637001559071211,-0.6159753188102585,0.6670976270310768,0.7439972283114515,-0.5353354013670126,-0.9657045735514088,0.28398481241605333,0.8069352638695787,0.1439842880671157,-0.7038568834793247,1.0335564719991623,3.515294594624909,0.0923562401814303,-0.6650700219406492,-0.856700654708493,-0.667590344805525,-0.43773583056255627,-0.6025462808985981,-0.3326676440050729,-0.34032341646474923
Vir Con,CV20,-0.5046589059471825,-0.463554027007717,1.098042658842672,0.36041879264256105,-0.41183850715599635,-0.9641740392303227,0.2907981755252506,1.4730778506495634,0.4018135013990245,-0.930330617299164,1.2139313787790642,2.7823836900311982,0.7695151714978794,-0.7963581585885332,-0.9493880267331531,-0.9044503826285315,-0.7650846085727374,-0.5787121292937778,-0.3326361219111416,-0.7887956949989609
Vir Con,CV3,-0.5169909027804953,-0.4811539343927833,0.8607968586429433,0.20067991857616968,-0.7229179858000649,-0.9666675869206657,0.056937965700818806,1.0037702745564956,0.5495373356306795,-0.6505817482620184,1.1640782168683994,3.1351122744415254,1.0144166198524347,-0.6579088490074261,-0.849860853528316,-0.792687419412945,-0.8806776139524959,-0.5804856904216932,-0.3290391280350146,-0.5563577517555457
Vir Con,CV4,-0.44979283838600387,-0.7147479608594349,0.8693033930469104,0.44570975611971897,-0.6276249502321246,-0.9253229520752568,0.4612192940923183,1.025074163717306,0.2686695735639558,-0.8921904177953965,0.7280253090599718,3.2830505098635654,0.6473169319031207,-0.66874454141166,-0.7993215640427387,-1.0575778830182427,-0.8767004488123499,-0.45564604450262414,-0.19511152138165763,-0.0655878088493738
Vir Con,CV5,-0.47280744688759996,-0.7075832403249552,1.1362891254367755,-0.13769993456445073,-0.7762746286692234,-0.8991003489091404,0.8573832575293061,1.4015515619285936,0.3335731279237586,-0.964710286991467,1.916748338734071,2.32060730201014,0.6159864842166549,-0.8089496922723789,-0.918108980841776,-0.785535559163953,-0.7367440528464649,-0.6801972323032304,-0.26431449166066656,-0.43011330234399
Vir Con,CV6,-0.6023021972032123,-0.6258504558990778,1.1651048257129628,0.3259485669024727,-0.7439720802469616,-1.0234923046425275,1.0288896580568014,1.1901834661258623,0.5745465733207864,-0.8399781538242377,1.0102371241549777,2.6348687628855476,0.8916384284759848,-0.6830054214289552,-0.9033742122750388,-1.0189175001002473,-0.7926373123825567,-0.7210380230942318,-0.25013117170269966,-0.6167185728356525
Vir Con,CV7,-0.6418336230751986,-0.772679506529433,1.322198399005128,0.48285346703821436,-0.7606497550707624,-1.1136863231403757,0.7407866953893342,1.036508230178823,0.51333047486997,-0.8151236035342193,1.2490212056527568,2.3472864167345624,1.2860672065191567,-0.7996710552094729,-0.8978104931567978,-0.9828725651236694,-0.8001711535520142,-0.8125336750048058,-0.15804084597746484,-0.42297949601373125
Vir Con,CV8,-0.5026195673672602,-0.49905084872840827,0.6829855380144252,0.043322973946570885,-0.5928967979559755,-0.925026831604094,0.5343725035057577,1.1073520944304172,0.39195607144997024,-0.7959276316413338,1.5084330776095491,2.8959831317374385,1.0644079428301112,-0.7020196155771623,-0.9198586726415355,-0.9383719775169831,-0.7328672497942177,-0.7430820417908286,-0.30553393091854136,-0.571558167987896
Vir Con,CV9,-0.41785494684693064,-0.5336517714477391,1.2271289017558753,0.2729929520431165,-0.7022718236018748,-1.0204598262248459,0.023323955605993357,1.1742249533593108,0.7010958000745333,-0.8421447291956069,1.1089871285104378,2.8761382555982506,0.9407511469704998,-0.6750070752062314,-0.8649437018481461,-0.8821869176563714,-0.7582120288497131,-0.6041745646583868,-0.4323533503961796,-0.5913823579860032
